iter	RMSE
329	1.599532649
330	1.596145951
331	1.591955341
332	1.588164358
333	1.584562761
334	1.580377587
335	1.577024133
336	1.572726046
337	1.568597918
338	1.568009617
339	1.564714824
340	1.561565335
341	1.558215561
342	1.556166621
343	1.553772225
344	1.549960412
345	1.547015555
346	1.543931998
347	1.541541386
348	1.539108741
349	1.536652876
350	1.533950223
351	1.529884911
352	1.526811836
353	1.52366112
354	1.520947097
355	1.520666707
356	1.518061161
357	1.516316118
358	1.51464729
359	1.512268849
360	1.508401198
361	1.505602173
362	1.502819352
363	1.50004819
364	1.496401296
365	1.49432984
366	1.491201639
367	1.488673559
368	1.486538823
369	1.482814874
370	1.481061291
371	1.477536403
372	1.476158289
373	1.472975458
374	1.47066471
375	1.468837542
376	1.465747068
377	1.463280983
378	1.459736142
379	1.457052352
380	1.454905794
381	1.454006629
382	1.450646119
383	1.449710425
384	1.446246861
385	1.444072627
386	1.442100155
387	1.440729457
388	1.438050387
389	1.435835636
390	1.433087172
391	1.430960759
392	1.429875266
393	1.428291611
394	1.42604965
395	1.423693745
396	1.421186854
397	1.418252747
398	1.415941812
399	1.413399087
400	1.412439355
401	1.411081575
402	1.408267461
403	1.407156476
404	1.405582649
405	1.403539229
406	1.401098545
407	1.399295782
408	1.397188951
409	1.394522513
410	1.391917734
411	1.389582351
412	1.387404177
413	1.385584181
414	1.383275963
415	1.381405064
416	1.378922685
417	1.378758774
418	1.376000524
419	1.372967261
420	1.370811129
421	1.368277021
422	1.366041017
423	1.364125273
424	1.363200964
425	1.360848606
426	1.359208685
427	1.35671
428	1.35431584
429	1.351629036
430	1.348862262
431	1.346165309
432	1.343977434
433	1.341655381
434	1.339760712
435	1.338475751
436	1.337371086
437	1.335474821
438	1.333711463
439	1.331513118
440	1.329966378
441	1.328104704
442	1.325808629
443	1.323541072
444	1.32134631
445	1.319448683
446	1.317462048
447	1.315843217
448	1.313562598
449	1.311491723
450	1.309086042
451	1.307997319
452	1.306123566
453	1.304066983
454	1.301826087
455	1.301424772
456	1.29946317
457	1.297486699
458	1.295778251
459	1.293550797
460	1.290824155
461	1.28945839
462	1.287657485
463	1.28621028
464	1.284359041
465	1.282174634
466	1.280376992
467	1.278887431
468	1.277228558
469	1.276515764
470	1.274588961
471	1.273158597
472	1.271699754
473	1.269857716
474	1.268804853
475	1.267894015
476	1.266187759
477	1.264449651
478	1.262763212
479	1.260944931
480	1.259846573
481	1.258001503
482	1.256073102
483	1.256023019
484	1.254482728
485	1.252752316
486	1.251139697
487	1.250500699
488	1.249529496
489	1.248095692
490	1.246660682
491	1.244911633
492	1.242725171
493	1.241226188
494	1.23996712
495	1.238477513
496	1.237077618
497	1.235410747
498	1.234356508
499	1.232995906
500	1.231927131
501	1.230538104
502	1.229542512
503	1.227729009
504	1.226286518
505	1.224160196
506	1.223069919
507	1.221512042
508	1.220013491
509	1.218728678
510	1.217021731
511	1.215405785
512	1.213770701
513	1.212200707
514	1.210404523
515	1.208760813
516	1.2073349
517	1.206314116
518	1.205008033
519	1.203666504
520	1.202186433
521	1.200291983
522	1.199077751
523	1.197227171
524	1.195637328
525	1.193953186
526	1.193052653
527	1.19145454
528	1.190518732
529	1.189426722
530	1.188348518
531	1.187291844
532	1.186935381
533	1.186114078
534	1.185073926
535	1.183383667
536	1.181940761
537	1.180442116
538	1.179200666
539	1.178293927
540	1.176743273
541	1.175625237
542	1.174578628
543	1.173521469
544	1.172147912
545	1.170816989
546	1.16941875
547	1.16816735
548	1.166432184
549	1.164803601
550	1.163587851
551	1.162343855
552	1.161343861
553	1.160264253
554	1.159703505
555	1.15826806
556	1.157253821
557	1.156164111
558	1.154962037
559	1.153958943
560	1.152881314
561	1.151763325
562	1.150733513
563	1.149941165
564	1.149123122
565	1.148137538
566	1.147394499
567	1.145920309
568	1.144794369
569	1.144437962
570	1.143573413
571	1.141864681
572	1.140727765
573	1.13874901
574	1.13769262
575	1.136538649
576	1.135924298
577	1.134939313
578	1.133316687
579	1.132693375
580	1.131626745
581	1.130367022
582	1.129160164
583	1.127695847
584	1.127275124
585	1.126003106
586	1.124885268
587	1.12423002
588	1.123036667
589	1.121666507
590	1.120802733
591	1.120406895
592	1.11917735
593	1.118386585
594	1.117172794
595	1.115731088
596	1.114081665
597	1.113106393
598	1.112244968
599	1.11110509
600	1.110010803
601	1.108570125
602	1.107734365
603	1.106646061
604	1.10520866
605	1.104001477
606	1.103393156
607	1.102409693
608	1.10130279
609	1.100504561
610	1.099508662
611	1.098041686
612	1.096922787
613	1.095829834
614	1.094594642
615	1.093290997
616	1.092317663
617	1.091901642
618	1.090901489
619	1.089894756
620	1.088632332
621	1.087338696
622	1.086164924
623	1.08568679
624	1.085078355
625	1.084319481
626	1.083508488
627	1.082949241
628	1.082228271
629	1.081374712
630	1.08081625
631	1.079910219
632	1.079020346
633	1.078161686
634	1.077559195
635	1.076631793
636	1.075399822
637	1.074182017
638	1.073646179
639	1.073108518
640	1.072073817
641	1.071258899
642	1.070168651
643	1.069153817
644	1.068200477
645	1.067558747
646	1.066842256
647	1.066013629
648	1.065581679
649	1.064326606
650	1.06336337
651	1.062458996
652	1.061622107
653	1.060700584
654	1.059908431
655	1.059125493
656	1.05846935
657	1.057500585
658	1.057111694
659	1.056521197
660	1.056190675
661	1.055548664
662	1.054784599
663	1.053691955
664	1.05278384
665	1.052048847
666	1.051204475
667	1.050354625
668	1.04961032
669	1.048807932
670	1.047733904
671	1.046371338
672	1.045637089
673	1.044765507
674	1.044075005
675	1.043658422
676	1.042822553
677	1.041952433
678	1.041560178
679	1.041199769
680	1.040676209
681	1.039443744
682	1.038835432
683	1.037712482
684	1.036908095
685	1.035933141
686	1.035306926
687	1.034649112
688	1.033902743
689	1.033116449
690	1.032442739
691	1.031616319
692	1.031138844
693	1.030339886
694	1.029037601
695	1.027873003
696	1.027265512
697	1.026563646
698	1.026071286
699	1.025234141
700	1.024811683
701	1.024140554
702	1.023157212
703	1.022632055
704	1.022013731
705	1.021304563
706	1.02047148
707	1.020014575
708	1.019359009
709	1.019053327
710	1.018394438
711	1.017807586
712	1.017033082
713	1.016411281
714	1.015502481
715	1.014732965
716	1.013725631
717	1.012852938
718	1.012040232
719	1.01155779
720	1.010703233
721	1.010104902
722	1.009714615
723	1.009090554
724	1.008248548
725	1.00803591
726	1.007210829
727	1.006442027
728	1.00614068
729	1.004970195
730	1.004197554
731	1.003107439
732	1.002354129
733	1.002006783
734	1.001566491
735	1.001140503
736	0.9998276518
737	0.9989482627
738	0.9984271094
739	0.9982273471
740	0.9975181143
741	0.9970734014
742	0.9964934643
743	0.9959998161
744	0.9953832209
745	0.9950330707
746	0.9945959835
747	0.9939010578
748	0.9931298799
749	0.9926309284
750	0.9918297026
751	0.9912200186
752	0.9903753861
753	0.9895899157
754	0.9890572572
755	0.988419787
756	0.9879365796
757	0.9872009632
758	0.986476798
759	0.9856950831
760	0.9851865585
761	0.9845277566
762	0.9839670251
763	0.9832492684
764	0.9824963993
765	0.9818092172
766	0.9810035174
767	0.9804120786
768	0.9799688982
769	0.9793441497
770	0.9786423646
771	0.97802713
772	0.9775759717
773	0.9770024119
774	0.9762113699
775	0.9755246778
776	0.9748942279
777	0.9741345818
778	0.9734690455
779	0.9725562361
780	0.9719137547
781	0.971071931
782	0.970179824
783	0.9696547643
784	0.9690779756
785	0.9683249182
786	0.9678003508
787	0.9670459345
788	0.9664090177
789	0.9658758627
790	0.9650034645
791	0.9645362238
792	0.9639815252
793	0.9635757716
794	0.9630330484
795	0.9625815977
796	0.9619790961
797	0.9614218744
798	0.9606040531
799	0.9599223764
800	0.9594097997
801	0.9586729819
802	0.9581026012
803	0.9574074489
804	0.9566680539
805	0.9561624003
806	0.9559337214
807	0.9552162753
808	0.9547967549
809	0.9538360091
810	0.9531943648
811	0.9527586162
812	0.952349305
813	0.9518546031
814	0.9511444682
815	0.9503810909
816	0.9498479541
817	0.9490574111
818	0.9484425762
819	0.9479953292
820	0.9475620129
821	0.9469726695
822	0.9465569908
823	0.9460637401
824	0.945643896
825	0.9447917045
826	0.943414106
827	0.9428375016
828	0.9421705216
829	0.941528047
830	0.9410843412
831	0.9405956221
832	0.939912452
833	0.9395288929
834	0.9391223887
835	0.9384808254
836	0.9379912325
837	0.9375040146
838	0.9367100436
839	0.9361506909
840	0.9353152145
841	0.9346261943
842	0.9340713661
843	0.9335793986
844	0.9330819891
845	0.9325180487
846	0.9318067118
847	0.9313297079
848	0.9307680145
849	0.9301754378
850	0.929628039
851	0.9288760539
852	0.928328123
853	0.9278924396
854	0.9275521764
855	0.9268790095
856	0.9266012041
857	0.9261265261
858	0.9256937704
859	0.9250090223
860	0.9242509044
861	0.9236479306
862	0.9231166191
863	0.9226991961
864	0.9219720869
865	0.9211983073
866	0.9206622823
867	0.9199859889
868	0.9186281692
869	0.9181782791
870	0.9171634853
871	0.9167144321
872	0.916256409
873	0.9157839952
874	0.9152652072
875	0.9148736522
876	0.9143149511
877	0.9138937387
878	0.9133560861
879	0.9124003441
880	0.9119718279
881	0.9114585259
882	0.9110392088
883	0.9106097948
884	0.9099880365
885	0.9095054375
886	0.9086903324
887	0.9081789315
888	0.9077131673
889	0.906915913
890	0.9065474349
891	0.9060733635
892	0.9056134431
893	0.9050473713
894	0.9036346503
895	0.9032259801
896	0.9028281161
897	0.9024317039
898	0.9018717298
899	0.9014963283
900	0.9009801315
901	0.9004000051
902	0.9000229995
903	0.8995266357
904	0.8991287211
905	0.8981689282
906	0.8976215558
907	0.8971686375
908	0.8964158445
909	0.8960443123
910	0.8957056519
911	0.8952837998
912	0.8947266673
913	0.8942495417
914	0.8936223816
915	0.8930490878
916	0.8926517319
917	0.8921539159
918	0.8916273944
919	0.891211617
920	0.8907336382
921	0.8900062801
922	0.8893821082
923	0.8887244696
924	0.8880997291
925	0.8879019918
926	0.8870167165
927	0.8865562508
928	0.8859377153
929	0.8854784886
930	0.8850056694
931	0.8843125211
932	0.8837455866
933	0.8828961373
934	0.8825534527
935	0.8815430734
936	0.8806716622
937	0.8803561594
938	0.8798477234
939	0.8793834905
940	0.8788199723
941	0.8782149502
942	0.8776391855
943	0.8772349732
944	0.8764798563
945	0.8760581418
946	0.8755527262
947	0.8751261188
948	0.8747423224
949	0.8740954415
950	0.8735357846
951	0.8731659036
952	0.8722515776
953	0.8717619495
954	0.8712171247
955	0.8706739707
956	0.8698637165
957	0.8688893611
958	0.8685479233
959	0.8680641889
960	0.8676055137
961	0.867151945
962	0.8665498163
963	0.8661624515
964	0.8657175353
965	0.8650943513
966	0.8645145476
967	0.8641079481
968	0.8632877641
969	0.8629146641
970	0.8624811781
971	0.861976731
972	0.8610153072
973	0.8602469867
974	0.8597564562
975	0.8589284879
976	0.858218885
977	0.8572452681
978	0.8567780099
979	0.855549768
980	0.8544902514
981	0.854017103
982	0.8535412695
983	0.8532127348
984	0.8525904662
985	0.8518975161
986	0.8512225569
987	0.8507694315
988	0.8496332573
989	0.848970371
990	0.848646822
991	0.848278727
992	0.847941495
993	0.847487043
994	0.8469085242
995	0.8463028142
996	0.8455615926
997	0.845247076
998	0.8444659099
999	0.8441008403
